RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2145531	-2976140	51.6	5.566667	513600	53400	31UFT7775619672	NM31-03	P	PPL		NL	06					N				HAVELT	Havelt	Havelt	1994-01-08
1	-2142223	-2971820	53.433333	5.8	532600	54800	31UFV8600124129	NN31-09	L	LCTY		NL	02					N				BUURDERGRIE	Buurdergrie	Buurdergrie	1994-01-08
1	-2142206	-2971802	52.5	4.75	523000	44500	31UFU1879118091	NN31-12	P	PPL		NL	07					N				BUSCHENDAM	Busch en Dam	Busch en Dam	1994-01-08
1	-2145412	-2975993	51.333333	5.25	512000	51500	31UFS5673989297	NM31-03	V	FRST		NL	06					V				BOSWACHTERIJHAPERT	Boswachterij Hapert	Boswachterij Hapert	1994-01-08
1	-2150185	-2981905	52.266667	5.016667	521600	50100	31UFT3761492614	NN31-12	A	ADM2		NL	09					N		(( Nigtevecht ))	Gemeente	GEMEENTENIGTEVECHT	Gemeente )) (( Nigtevecht	Gemeente )) (( Nigtevecht	2007-02-14
1	-2141388	-2970808	50.783333	5.9	504700	55400	31UGS0442129741	NM31-06	P	PPL		NL	05					N				BISSEN	Bissen	Bissen	1994-01-08
1	-2153910	-2986548	53.1	4.75	530600	44500	31UFU1716784826	NN31-09	L	PRK		NL	07					N				BOSWACHTERIJTEXEL	Boswachterij Texel	Boswachterij Texel	1994-01-08
1	-2148749	-2980141	51.766667	5.433333	514600	52600	31UFT6790537888	NM31-03	S	BDG		NL	06					N				LITHOIJENSEBRUG	Lithoijense Brug	Lithoijense Brug	1994-01-08
1	-2148452	-2979766	53.366667	6.833333	532200	65000	32ULE5583915248	NN32-07	H	CNL		NL	04					N				LEEGEMAAR	Leege Maar	Leege Maar	1994-01-08
1	-2148435	-2979742	53.533333	6.416667	533200	62500	32ULE2879234707	NN32-07	H	CHNM		NL	04					N				LAUWERS	Lauwers	Lauwers	1994-01-08
1	-2152472	-2984746	53.2	6.8	531200	64800	32ULD5305196779	NN32-07	T	PLDR		NL	04					N				POLDERDERUITEN	Polder de Ruiten	Polder de Ruiten	1994-01-08
1	-2149889	-2981545	50.8	5.883333	504800	55300	31UGS0317431548	NM31-06	S	CSTL		NL	05					N				KASTEELNEUBOURG	Kasteel Neubourg	Kasteel Neubourg	1994-01-08
1	-2154754	-2990194	51.933333	4.166667	515600	41000	31UET8021054266	NM31-03	L	PRT		NL	11					V				fEPETROLEUMHAVEN	5e Petroleumhaven	5e Petroleumhaven	1994-01-08
1	-2143640	-2973727	52.183333	5.233333	521100	51400	31UFT5268383781	NN31-12	S	CSTL		NL	09					V				DRAKESTEIN	Drakestein	Drakestein	1994-01-08
1	-2149399	-2980948	52	5.566667	520000	53400	31UFT7618964149	NN31-12	P	PPL		NL	03					N				MIDDELBUURT	Middelbuurt	Middelbuurt	1994-01-08
1	-2149399	-2972849	52	5.566667	520000	53400	31UFT7618964149	NN31-12	P	PPL		NL	03					V				DEMIDDELBUURT	De Middel Buurt	De Middel Buurt	1994-01-08
1	-2146271	-2977112	51.766667	4.483333	514600	42900	31UFT0235836128	NM31-03	L	AREA		NL	11					N				HOEKSEWAARD	Hoekse Waard	Hoekse Waard	1994-01-08
1	-2149106	-2980587	51.616667	4.333333	513700	42000	31UET9231219246	NM31-03	T	PLDR		NL	06					N				MARIAPOLDER	Mariapolder	Mariapolder	1994-01-08
1	-2145839	-2976502	51.666667	5.483333	514000	52900	31UFT7173326885	NM31-03	P	PPL		NL	06					N				HELOREN	Heloren	Heloren	1994-01-08
1	-2149299	-2980830	52.716667	5.266667	524300	51600	31UFU5310043163	NN31-12	H	CNL		NL	07					N				MEIJNDERTSLOOT	Meijndertsloot	Meijndertsloot	1994-01-08
1	-2147424	-2978553	52.95	6.1	525700	60600	32ULD0517870645	NN32-10	T	HLL		NL	02					N				KIEKENBERG	Kiekenberg	Kiekenberg	1994-01-08
1	-2146197	-2977013	53.166667	5.7	531000	54200	31UFU8048194216	NN31-09	P	PPL		NL	02					N				HIJLAARD	Hijlaard	Hijlaard	1994-01-08
1	-2155533	-2988591	53.183333	6.666667	531100	64000	32ULD4408595207	NN32-07	L	RESN		NL	04					N				WESTERBROEK	Westerbroek	Westerbroek	1994-01-08
1	-2153697	-2986261	51.616667	4.783333	513700	44700	31UFT2346519911	NM31-03	P	PPL		NL	06					N				STRIKBERG	Strikberg	Strikberg	1994-01-08
1	-2155919	-2989063	51.95	4.9	515700	45400	31UFT3057657182	NM31-03	T	PLDR		NL	09					N				POLDERWILLIGELANGERAK	Polder Willige-Langerak	Polder Willige-Langerak	1994-01-08
1	-2148248	-2979522	52.7	4.916667	524200	45500	31UFU2951240622	NN31-12	T	PLDR		NL	07					N				POLDERDELAGEHOEK	Polder de Lage Hoek	Polder de Lage Hoek	1994-01-08
1	-2148234	-2979507	52.4	5.783333	522400	54700	31UFU8935109174	NN31-12	P	PPL		NL	03					V				LAGEBIJSEL	Lage-Bijsel	Lage-Bijsel	1994-01-08
1	-2150679	-2982522	52.5	6.483333	523000	62900	32ULD2917519629	NN32-10	L	PRK		NL	15					N				BOSWACHTERIJOMMEN	Boswachterij Ommen	Boswachterij Ommen	1994-01-08
1	-2155715	-2988805	51.833333	5.733333	515000	54400	31UFT8832446034	NM31-03	P	PPL		NL	03					N				WEZEL	Wezel	Wezel	1994-01-08
1	-2155197	-2988178	53.133333	5	530800	50000	31UFU3379988971	NN31-09	H	FLTT		NL	07					N				WADDEN	Wadden	Wadden	1994-01-08
1	-2156711	-2990033	51.85	4.566667	515100	43400	31UFT0790845515	NM31-03	P	PPL		NL	11					N				ZWAANTJE	Zwaantje	Zwaantje	1994-01-08
1	-2140546	-2981584	51.1	6.016667	510600	60100	32UKB9113165179	NM32-01	V	FRST		NL	05					V				NIEUWANNENDAALSBOSCH	Nieuw Annendaalsbosch	Nieuw Annendaalsbosch	1994-01-08
1	-2152333	-2984569	53.2	6.633333	531200	63800	32ULD4192097134	NN32-07	P	PPL		NL	04					N				ROODEHAAN	Roodehaan	Roodehaan	1994-01-08
1	-2143841	-2973974	52.866667	5.816667	525200	54900	31UFU8958961155	NN31-12	P	PPL		NL	02					N				ECHTENERBRUG	Echtenerbrug	Echtenerbrug	1994-01-08
1	-2143126	-2973046	51.516667	3.7	513100	34200	31UET4857107515	NM31-02	H	CHNM		NL	10					N				DEPIET	De Piet	De Piet	1994-01-08
1	-2153423	-2985936	51.733333	4.25	514400	41500	31UET8632132119	NM31-03	P	PPL		NL	11					N				STADAANTHARINGVLIET	Stad aan ’t Haringvliet	Stad aan 't Haringvliet	1994-01-08
1	-2150120	-2981828	52.7	6.616667	524200	63700	32ULD3895941564	NN32-10	P	PPL		NL	01					N				NIEUWLANDE	Nieuwlande	Nieuwlande	1994-01-08
1	-2144711	-2975073	52.516667	6.266667	523100	61600	32ULD1454122017	NN32-10	P	PPL		NL	15					N				GERNER	Gerner	Gerner	1994-01-08
1	-2153031	-2985455	52.25	5.216667	521500	51300	31UFT5131791159	NN31-12	P	PPL		NL	07					N				SINTJANSKERKHOF	Sint Janskerkhof	Sint Janskerkhof	1994-01-08
1	-2150435	-2982204	53.333333	5.283333	532000	51700	31UFV5204111783	NN31-09	H	CHNM		NL	02					N				NOORDMEEP	Noord Meep	Noord Meep	1994-01-08
1	-2156014	-2989177	52.216667	5.733333	521300	54400	31UFT8672088658	NN31-12	V	FRST		NL	03					N				WITTENBERG	Wittenberg	Wittenberg	1994-01-08
1	-2145731	-2976371	51.65	4.416667	513900	42500	31UET9800923062	NM31-03	P	PPL		NL	06					N				HEIJNINGEN	Heijningen	Heijningen	1994-01-08
1	-2148399	-2972727	51.683333	4.283333	514100	41700	31UET8872026598	NM31-03	P	PPL		NL	11					V				DELANGSTRAAT	De Langstraat	De Langstraat	1994-01-08
1	-2153202	-2985663	51.95	6.05	515700	60300	32UKC9727759588	NM32-01	H	CNL		NL	03					N				SMALLEWETERING	Smalle Wetering	Smalle Wetering	1994-01-08
1	-2155315	-2988333	51.3	5.9	511800	55400	31UGS0215887181	NM31-03	L	PRK		NL	05					N				WATERBLOEM	Waterbloem	Waterbloem	1994-01-08
1	-2145495	-2976101	52.95	5.866667	525700	55200	31UFU9258370555	NN31-12	H	LK		NL	02					N				HASKERWIJD	Haskerwijd	Haskerwijd	1994-01-08
1	-2141660	-2971145	52.933333	6.766667	525600	64600	32ULD4990067189	NN32-10	L	LCTY		NL	01					N				BORGERVELD	Borgerveld	Borgerveld	1994-01-08
1	-2144726	-2975095	50.916667	5.733333	505500	54400	31UFS9212544116	NM31-06	P	PPL		NL	05					N				GEULLE	Geulle	Geulle	1994-01-08
1	-2144726	-2975764	50.916667	5.733333	505500	54400	31UFS9212544116	NM31-06	P	PPL		NL	05					V				GUELLE	Guelle	Guelle	1994-01-08
1	-2152783	-2985145	51.766667	5.783333	514600	54700	31UFT9205238752	NM31-03	P	PPL		NL	03					V				SCHOONENBERG	Schoonenberg	Schoonenberg	1994-01-08
1	-2152768	-2985125	51.966667	6.8	515800	64800	32ULC4886659617	NM32-01	S	EST		NL	03					N				SCHOLTENHUIS	Scholtenhuis	Scholtenhuis	1994-01-08
1	-2147685	-2978850	53.166667	6.55	531000	63300	32ULD3622793614	NN32-07	L	RESN		NL	01					N				KLUIVINGSBOS	Kluivingsbos	Kluivingsbos	1994-01-08
1	-2147909	-2979121	53.15	7.15	530900	70900	32ULD7628390556	NN32-07	P	PPL		NL	04					N				KOUDEHOEK	Koudehoek	Koudehoek	1994-01-08
1	-2156796	-2990133	52.183333	4.633333	521100	43800	31UFT1166782687	NN31-12	T	PLDR		NL	11					N				ZWETPOLDER	Zwetpolder	Zwetpolder	1994-01-08
1	-2151643	-2983701	51.733333	4.916667	514400	45500	31UFT3235533118	NM31-03	P	PPL		NL	06					V				PEREBOOM	Pereboom	Pereboom	1994-01-08
1	-2143235	-2973190	51.9	6.166667	515400	61000	32ULC0507653710	NM32-01	S	EST		NL	03					N				DESTEEG	De Steeg	De Steeg	1994-01-08
1	-2153558	-2986095	53.15	6.483333	530900	62900	32ULD3170791915	NN32-07	L	LCTY		NL	01					N				STENHORSTEN	Stenhorsten	Stenhorsten	1994-01-08
1	-2150245	-2981984	51.4	3.983333	512400	35900	31UES6840494767	NM31-02	T	PLDR		NL	10					N				NIJSPOLDER	Nijspolder	Nijspolder	1994-01-08
1	-2149967	-2981653	52.85	5.616667	525100	53700	31UFU7619758792	NN31-12	T	PLDR		NL	02					N				POLDERNIEUWEGRASFENNEN	Polder Nieuwe Grasfennen	Polder Nieuwe Grasfennen	1994-01-08
1	-2142247	-2971851	51.416667	6.116667	512500	60700	32UKC9951400106	NM32-01	P	PPL		NL	05					N				CALIFORNIE	Californië	Californie	1994-01-08
1	-2140455	-2969662	52.766667	6.5	524600	63000	32ULD3133549245	NN32-10	V	FRST		NL	01					N				AMHOFTSBOS	Amhoftsbos	Amhoftsbos	1994-01-08
1	-2154768	-2987671	53.316667	5.75	531900	54500	31UFV8318011025	NN31-09	P	PPL		NL	02					N				VIJFHUIZEN	Vijfhuizen	Vijfhuizen	1994-01-08
1	-2144062	-2974269	52.95	6.583333	525700	63500	32ULD3764269442	NN32-10	P	PPL		NL	01					N				ELEVELD	Eleveld	Eleveld	1994-01-08
1	-2144748	-2975121	51.783333	5.033333	514700	50200	31UFT4025538896	NM31-03	P	PPL		NL	06					V				GIESEN	Giesen	Giesen	1994-01-08
1	-2142624	-2972344	51.516667	3.95	513100	35700	31UET6591707711	NM31-02	H	CNL		NL	10					N				DEESSCHEWATERGANG	Deessche Watergang	Deessche Watergang	1994-01-08
1	-2142559	-2972258	53.05	6.666667	530300	64000	32ULD4360280378	NN32-07	L	LCTY		NL	01					N				DEBURGVALLEN	De Burgvallen	De Burgvallen	1994-01-08
1	-2140212	-2969348	51.266667	4	511600	40000	31UES6976679955	NM31-03	P	PPL		NL	10					N				ABSDALE	Absdale	Absdale	1994-01-08
1	-2145093	-2975579	51.966667	6.75	515800	64500	32ULC4543159722	NM32-01	S	EST		NL	03					N				GROOTEHORST	Groote Horst	Groote Horst	1994-01-08
1	-2145076	-2975558	51.3	3.883333	511800	35300	31UES6158283557	NM31-02	H	STMD		NL	10					N				GROOTEDULPER	Groote Dulper	Groote Dulper	1994-01-08
1	-2146790	-2977754	52.3	5.716667	521800	54300	31UFT8523497882	NN31-12	S	EST		NL	03					N				HUISTELEUVENUM	Huis te Leuvenum	Huis te Leuvenum	1994-01-08
1	-2146772	-2977727	52.483333	6.433333	522900	62600	32ULD2571617895	NN32-10	S	EST		NL	15					N				HUISARCHEM	Huis Archem	Huis Archem	1994-01-08
1	-2145956	-2976651	52.333333	5.716667	522000	54300	31UFU8509501588	NN31-12	V	FRST		NL	03					N				HERTENBOSCH	Hertenbosch	Hertenbosch	1994-01-08
1	-2141983	-2971540	52.05	5	520300	50000	31UFT3714168487	NN31-12	T	PLDR		NL	09					N				POLDERBROEK	Polder Broek	Polder Broek	1994-01-08
1	-2141945	-2971483	52.183333	4.983333	521100	45900	31UFT3559383284	NN31-12	T	PLDR		NL	09					N				POLDERBREUKELERWAARD	Polder Breukelerwaard	Polder Breukelerwaard	1994-01-08
1	-2145983	-2976692	53.283333	5.666667	531700	54000	31UFV7776907107	NN31-09	A	ADM2		NL	02					V				HETBILT	Het Bilt	Het Bilt	2007-02-14
1	-2142662	-2972403	51.433333	4.566667	512600	43400	31UFS0890299179	NM31-03	L	LCTY		NL	06					N				DEGROENE	De Groene	De Groene	1994-01-08
1	-2143517	-2973571	53.2	6.25	531200	61500	32ULD1632098050	NN32-07	H	CNL		NL	04					N				DOEZUMERTOCHT	Doezumertocht	Doezumertocht	1994-01-08
1	-2146064	-2976830	53.2	6.233333	531200	61400	32ULD1520798093	NN32-07	P	PPL		NL	04					N				HETPEEBOS	Het Peebos	Het Peebos	1994-01-08
1	-2146165	-2976973	51.6	5.133333	513600	50800	31UFT4774818707	NM31-03	P	PPL		NL	06					N				HEUVELTJE	Heuveltje	Heuveltje	1994-01-08
1	-2146804	-2986546	52.05	4.333333	520300	42000	31UET9143067438	NN31-12	S	EST		NL	11					V				TEWERVE	Te Werve	Te Werve	1994-01-08
1	-2146077	-2976850	52.283333	5.15	521700	50900	31UFT4665694729	NN31-12	P	PPLX		NL	07					N				HETSPIEGEL	Het Spiegel	Het Spiegel	1994-01-08
1	-2145180	-2975694	53.45	5.666667	532700	54000	31UFV7707625643	NN31-09	L	LCTY		NL	02					N				GROOTSLEGT	Grootslegt	Grootslegt	1994-01-08
1	-2142906	-2972731	52.266667	6.716667	521600	64300	32ULC4419193154	NN32-10	P	PPL		NL	15					N				DELDEN	Delden	Delden	1994-01-08
1	-2142832	-2972630	52.866667	5.683333	525200	54100	31UFU8061660811	NN31-12	L	LCTY		NL	02					N				DEKIKKERT	De Kikkert	De Kikkert	1994-01-08
1	-2145284	-2975836	52.3	4.666667	521800	44000	31UFT1364795714	NN31-12	A	ADM2		NL	07					N		Haarlemmermeer	Gemeente	GEMEENTEHAARLEMMERMEER	Gemeente Haarlemmermeer	Gemeente Haarlemmermeer	2001-11-16
1	-2144510	-2974821	51.516667	4.783333	513100	44700	31UFT2373608790	NM31-03	P	PPL		NL	06					N				GALDER	Galder	Galder	1994-01-08
1	-2145205	-2975725	51.3	5.516667	511800	53100	31UFS7544086195	NM31-03	L	RESN		NL	06					N				GROTEHEIDE	Grote Heide	Grote Heide	1994-01-08
1	-2144451	-2974750	53.266667	6.466667	531600	62800	32ULE3105204930	NN32-07	P	PPL		NL	04					N				FRANSUMERVOORWERK	Fransumervoorwerk	Fransumervoorwerk	1994-01-08
1	-2144451	-2974751	53.266667	6.466667	531600	62800	32ULE3105204930	NN32-07	P	PPL		NL	04					V				FRANSUMMERVOORWERK	Fransummervoorwerk	Fransummervoorwerk	1994-01-08
1	-2146011	-2976736	52.566667	6.616667	523400	63700	32ULD3846926736	NN32-10	P	PPLX		NL	15					N				HETHAZEBOS	Het Hazebos	Het Hazebos	1994-01-08
1	-2144537	-2974852	52.183333	5.616667	521100	53700	31UFT7888584657	NN31-12	H	STM		NL	03					N				GANZENBEEK	Ganzenbeek	Ganzenbeek	1994-01-08
1	-2140396	-2969542	51.483333	4.95	512900	45700	31UFT3539805379	NM31-03	P	PPL		NL	06					V				ALFEN	Alfen	Alfen	1994-01-08
1	-2146117	-2976911	52.483333	6.4	522900	62400	32ULD2345317976	NN32-10	L	RESN		NL	15					N				HETZAND	Het Zand	Het Zand	1994-01-08
1	-2144262	-2974516	52.716667	5.65	524300	53900	31UFU7898844047	NN31-12	H	CNL		NL	16					N				ESPELERTOCHT	Espelertocht	Espelertocht	1999-06-10
1	-2143554	-2973616	52.983333	6.683333	525900	64100	32ULD4447972928	NN32-10	L	LCTY		NL	01					N				DONGELSVEEN	Dongelsveen	Dongelsveen	1994-01-08
1	-2143987	-2974161	53.25	6.25	531500	61500	32ULE1653403611	NN32-07	P	PPL		NL	04					N				EIBERSBUREN	Eibersburen	Eibersburen	1994-01-08
1	-2142782	-2977628	51.183333	5.716667	511100	54300	31UFS8986073721	NM31-03	P	PPL		NL	05					V				HORST	Horst	Horst	1994-01-08
1	-2147166	-2978237	52.733333	4.766667	524400	44600	31UFU1928644070	NN31-12	P	PPL		NL	07					N				KALVERDIJK	Kalverdijk	Kalverdijk	1994-01-08
1	-2141186	-2972162	52.133333	6.2	520800	61200	32ULC0836979566	NN32-10	H	STM		NL	00					V				DEBERKEL	De Berkel	De Berkel	1994-04-28
1	-2153955	-2986621	52.033333	5.55	520200	53300	31UFT7491567815	NN31-12	P	PPLX		NL	09					N				THORNTIE	’t Horntie	't Horntie	1994-01-08
1	-2141408	-2970838	52.283333	5.216667	521700	51300	31UFT5120394866	NN31-12	V	HTH		NL	07					N				BLARICUMERHEIDE	Blaricumerheide	Blaricumerheide	1994-01-08
1	-2146265	-2977103	52.016667	5.683333	520100	54100	31UFT8412866291	NN31-12	V	FRST		NL	03					V				HOEKELUMSCHEBOSCH	Hoekelumsche Bosch	Hoekelumsche Bosch	1994-01-08
1	-2147328	-2978442	53.3	6.383333	531800	62300	32ULE2563108837	NN32-07	P	PPL		NL	04					N				KENWERD	Kenwerd	Kenwerd	1994-01-08
1	-2144235	-2974485	52.7	5.616667	524200	53700	31UFU7680442111	NN31-12	S	FRM		NL	16					N				ERICAHOEVE	Ericahoeve	Ericahoeve	1999-06-10
1	-2155512	-2988567	52.05	4.816667	520300	44900	31UFT2457168157	NN31-12	T	PLDR		NL	11					N				POLDERHETWESTEINDEVANWAARDER	Polder het Westeinde van Waarder	Polder het Westeinde van Waarder	1994-01-08
1	-2152762	-2985119	53.366667	6.183333	532200	61100	32ULE1259916758	NN32-07	L	LCTY		NL	00					N				SCHOENERBULT	Schoenerbult	Schoenerbult	1994-01-08
1	-2149273	-2980800	52.8	6.4	524800	62400	32ULD2472453191	NN32-10	H	PND		NL	01					N				MEEUWENPLAS	Meeuwenplas	Meeuwenplas	1994-01-08
1	-2143046	-2972928	52.366667	7	522200	70000	32ULD6383103704	NN32-10	A	ADM2		NL	15					H		Denekamp	Gemeente	GEMEENTEDENEKAMP	Gemeente Denekamp	Gemeente Denekamp	2007-02-14
1	-2141446	-2970888	52.833333	6.016667	525000	60100	32UKD9904257901	NN32-10	P	PPL		NL	02					N				BLESDIJKE	Blesdijke	Blesdijke	1994-01-08
1	-2141446	-2970887	52.833333	6.016667	525000	60100	32UKD9904257901	NN32-10	P	PPL		NL	02					V				BLESDIJK	Blesdijk	Blesdijk	1994-01-08
1	-2153865	-2986488	50.866667	5.9	505200	55400	31UGS0405739005	NM31-06	P	PPL		NL	05					N				TERMOORS	Termoors	Termoors	1994-01-08
1	-2149354	-2980898	51.916667	5.866667	515500	55200	31UFT9714455653	NM31-03	P	PPL		NL	03					N				MERM	Merm	Merm	1994-01-08
1	-2149874	-2981525	53.433333	5.783333	532600	54700	31UFV8489424085	NN31-09	T	PLDR		NL	02					N				POLDERNES	Polder Nes	Polder Nes	1994-01-08
1	-2149902	-2981566	53.25	6.4	531500	62400	32ULE2653903236	NN32-07	H	CNL		NL	04					N				NIEKERKERDIEP	Niekerkerdiep	Niekerkerdiep	1994-01-08
1	-2156498	-2989783	53.166667	6.866667	531000	65200	32ULD5739292936	NN32-07	P	PPL		NL	04					V				ZUIDBREEK	Zuidbreek	Zuidbreek	1994-01-08
1	-2156461	-2989734	52.483333	6.616667	522900	63700	32ULD3816317469	NN32-10	S	FRM		NL	15					N				ZONNEHOEVE	Zonnehoeve	Zonnehoeve	1994-01-08
1	-2150232	-2981967	52.966667	6.633333	525800	63800	32ULD4106271184	NN32-10	P	PPL		NL	01					N				NIJLANDE	Nijlande	Nijlande	1994-01-08
1	-2147987	-2979217	51.516667	4.5	513100	43000	31UFT0407808349	NM31-03	H	CNL		NL	06					N				KRAMPENLOOP	Krampenloop	Krampenloop	1994-01-08
1	-2145059	-2975538	51.516667	4.833333	513100	45000	31UFT2720508876	NM31-03	H	STM		NL	06					N				GROOTEBEEK	Groote Beek	Groote Beek	1994-01-08
1	-2140444	-2969648	52.416667	4.766667	522500	44600	31UFU2014908851	NN31-12	L	PRT		NL	07					N				AMERIKAHAVEN	Amerikahaven	Amerikahaven	1994-01-08
1	-2149818	-2981459	52.033333	5.016667	520200	50100	31UFT3833666665	NN31-12	T	PLDR		NL	09					N				POLDERNEDEROUDLAND	Polder Neder-Oudland	Polder Neder-Oudland	1994-01-08
1	169970	211372	53.516667	6.583333	533100	63500	32ULE3977332466	NN32-07	T	ISL		NL	04					N				ZUIDERDUINTJES	Zuiderduintjes	Zuiderduintjes	1997-08-21
1	-2147919	-2979134	53.25	5.616667	531500	53700	31UFV7457203277	NN31-09	H	CNL		NL	02					N				KOUDEVAART	Koudevaart	Koudevaart	1994-01-08
1	-2149252	-2980778	50.883333	5.75	505300	54500	31UFS9343540454	NM31-06	P	PPL		NL	05					N				MEERSSEN	Meerssen	Meerssen	1994-01-08
1	-2154526	-2987372	52.216667	5.433333	521300	52600	31UFT6623087927	NN31-12	P	PPL		NL	03					N				VEENHUIZEN	Veenhuizen	Veenhuizen	1994-01-08
1	-2156710	-2990031	52.316667	4.616667	521900	43700	31UFT1019797490	NN31-12	P	PPL		NL	07					N				ZWAANSHOEK	Zwaanshoek	Zwaanshoek	1994-01-08
1	-2149386	-2980935	51.466667	5.25	512800	51500	31UFT5628404123	NM31-03	P	PPL		NL	06					N				MIDDELBEERS	Middelbeers	Middelbeers	1994-01-08
1	-2151670	-2983734	51.65	4.183333	513900	41100	31UET8186722774	NM31-03	T	PLDR		NL	10					N				PHILIPSDAM	Philipsdam	Philipsdam	1994-01-08
1	-2149956	-2981637	51.5	5.55	513000	53300	31UFT7698908512	NM31-03	P	PPL		NL	06					N				NIEUWEDIJK	Nieuwe Dijk	Nieuwe Dijk	1994-01-08
1	-2148886	-2980306	51.45	5.6	512700	53600	31UFT8065703075	NM31-03	P	PPL		NL	06					N				LUCHEN	Luchen	Luchen	1994-01-08
1	-2152663	-2984999	51.683333	3.8	514100	34800	31UET5530726122	NM31-02	H	HBR		NL	10					N				SCHELPHOEK	Schelphoek	Schelphoek	1994-01-08
1	-2145759	-2976402	51.416667	5.4	512500	52400	31UFS6688398894	NM31-03	P	PPL		NL	06					N				HEIKE	Heike	Heike	1994-01-08
1	-2142237	-2971836	52.816667	5.816667	524900	54900	31UFU8980755595	NN31-12	H	STM		NL	00					N				BY	By	By	1994-01-08
1	-2140270	-2969417	51.55	4.716667	513300	44300	31UFT1902412386	NM31-03	P	PPL		NL	06					N				ACHTERSTERITH	Achterste Rith	Achterste Rith	1994-01-08
1	-2154134	-2986874	53.283333	6.1	531700	60600	32ULE0668007713	NN32-07	P	PPL		NL	02					V				TRIMEN	Trimen	Trimen	1994-01-08
1	-2148820	-2980236	51.616667	5.616667	513700	53700	31UFT8115221648	NM31-03	P	PPL		NL	06					N				LOOIEIND	Looieind	Looieind	1994-01-08
1	-2154606	-2987465	52.183333	4.85	521100	45100	31UFT2647983043	NN31-12	H	CNL		NL	09					N				VELDWETERING	Veldwetering	Veldwetering	1994-01-08
1	-2150036	-2986418	52.2	4.983333	521200	45900	31UFT3554385137	NN31-12	P	PPL		NL	09					V				TERAA	Ter Aa	Ter Aa	1994-01-08
1	-2142776	-2972549	51.233333	5.566667	511400	53400	31UFS7918478903	NM31-03	H	LK		NL	06					N				DEHOORT	De Hoort	De Hoort	1994-01-08
1	-2151455	-2983454	52.466667	6.166667	522800	61000	32ULD0753916719	NN32-10	H	CNL		NL	15					N				OVERIJSSELSCHKANAAL	Overijsselsch Kanaal	Overijsselsch Kanaal	1994-01-08
1	-2147700	-2978868	51.55	6.116667	513300	60700	32ULC0009814931	NM32-01	P	PPL		NL	05					N				KNIKKERDORP	Knikkerdorp	Knikkerdorp	1994-01-08
1	-2150414	-2982180	52.383333	4.916667	522300	45500	31UFU3044705404	NN31-12	H	CNL		NL	07					N				NOORDHOLLANDSCHKANAAL	Noordhollandsch Kanaal	Noordhollandsch Kanaal	1994-01-08
1	-2155386	-2988417	51.283333	5.666667	511700	54000	31UFS8596284711	NM31-03	L	PRK		NL	05					V				WEERTERBOSCH	Weerterbosch	Weerterbosch	1994-01-08
1	-2154270	-2987061	53.15	5.566667	530900	53400	31UFU7163692034	NN31-09	P	PPL		NL	02					N				TZUM	Tzum	Tzum	1994-01-08
1	-2155844	-2988971	53.15	5.8	530900	54800	31UFU8723692619	NN31-09	P	PPL		NL	02					N				WIJTGAARD	Wijtgaard	Wijtgaard	1994-01-08
1	-2155844	-2989148	53.15	5.8	530900	54800	31UFU8723692619	NN31-09	P	PPL		NL	02					V				WITGAARD	Witgaard	Witgaard	1994-01-08
1	-2150940	-2982844	51.433333	4.016667	512600	40100	31UES7067298505	NM31-03	S	BCN		NL	10					N				OOSTNOL	Oostnol	Oostnol	1994-01-08
1	-2147645	-2978803	51.333333	4.15	512000	40900	31UES8011487522	NM31-03	H	DCKB		NL	10					N				HAVENVANKLINGE	Haven van Klinge	Haven van Klinge	1994-01-08
1	-2140665	-2969931	51.333333	3.45	512000	32700	31UES3134986990	NM31-02	T	PLDR		NL	10					N				AUSTERLITZPOLDER	Austerlitzpolder	Austerlitzpolder	1994-01-08
1	-2143819	-2973942	51.733333	3.916667	514400	35500	31UET6330231777	NM31-02	T	ISL		NL	10					N				DWARSINDENWEG	Dwars in den Weg	Dwars in den Weg	1994-01-08
1	-2145403	-2975983	51.45	4	512700	40000	31UET6948800343	NM31-03	P	PPL		NL	10					N				HANSWEERT	Hansweert	Hansweert	1994-01-08
1	-2145883	-2976551	52.533333	4.716667	523200	44300	31UFU1644021744	NN31-12	H	STM		NL	07					N				HENDRIKSLOOT	Hendriksloot	Hendriksloot	1994-01-08
1	-2151719	-2983790	51.566667	3.616667	513400	33700	31UET4274213024	NM31-02	P	PPL		NL	10					N				PITTEPERK	Pitteperk	Pitteperk	1994-01-08
1	-2146212	-2976486	52.3	4.583333	521800	43500	31UFT0796595586	NN31-12	P	PPL		NL	11					V				HELLEGOM	Hellegom	Hellegom	1994-01-08
1	-2153400	-2985905	52.433333	6.9	522600	65400	32ULD5723811311	NN32-10	L	RESN		NL	15					N				SPRINGENDAL	Springendal	Springendal	1994-01-08
1	-2153486	-2986014	51.483333	5.95	512900	55700	31UGT0482207703	NM31-03	P	PPL		NL	05					N				STEEGSBROEK	Steegsbroek	Steegsbroek	1994-01-08
